"name","latitude","longitude","arrondissement","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,7,29,"Thursday",1,0,97.15,8.83181818181818,NA,3,8,11,17.7,0.7
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,8,6,"Friday",1,0,248.016666666667,15.5010416666667,NA,3,10,16,25.1,0.2
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,8,9,"Monday",0,0,5.65,5.65,2.0975,0,1,1,25.2,0.2
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,8,12,"Thursday",1,0,637.95,16.7881578947368,NA,4,27,38,26.9,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,8,23,"Monday",0,0,42.65,14.2166666666667,10.1475,0,3,3,26.7,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,9,10,"Friday",1,0,146.25,14.625,NA,4,4,10,17.1,0.3
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,9,13,"Monday",0,0,32.8,8.2,9.92,0,3,4,17.3,0.2
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,9,25,"Saturday",0,0,135.8,16.975,30.37,2,4,8,16.7,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,9,29,"Wednesday",0,0,84.85,12.1214285714286,21.4775,2,5,7,11.2,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,10,6,"Wednesday",0,0,24.35,8.11666666666667,7.4025,0,2,3,14.3,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,10,7,"Thursday",1,0,334.233333333333,13.9263888888889,NA,8,15,24,14.4,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,10,12,"Tuesday",0,0,180.916666666667,15.0763888888889,42.1375,1,8,12,18.5,0
"St-Ambroise / Louis-Cyr",45.4751933,-73.5809433,"Le Sud-Ouest",998,11,8,"Monday",0,0,59.3,9.88333333333333,16.395,1,5,6,10.5,0.2
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,8,17,"Tuesday",1,0,732.166666666667,11.2641025641026,NA,14,43,65,21.2,0
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,9,30,"Thursday",0,0,166.016666666667,15.0924242424242,38.6525,4,3,11,11.3,0
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,10,3,"Sunday",0,0,132.683333333333,18.9547619047619,28.6525,0,6,7,13,0.7
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,10,27,"Wednesday",1,0,398.2,8.47234042553191,NA,12,29,47,9.6,0
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,10,29,"Friday",0,0,81.15,10.14375,22.1725,1,5,8,7.8,0
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,11,5,"Friday",0,0,197.2,12.325,49.58,4,11,16,3.5,0
"St-André / Cherrier",45.520524,-73.567697,"Le Plateau-Mont-Royal",245,11,5,"Friday",1,0,326.05,9.31571428571429,NA,11,19,35,3.5,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,4,9,"Friday",1,0,255.633333333333,18.2595238095238,NA,0,12,14,15.9,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,4,12,"Monday",1,0,282.266666666667,14.8561403508772,NA,7,11,19,12.9,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,4,19,"Monday",1,0,362.3,13.4185185185185,NA,2,24,27,12.3,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,5,2,"Sunday",0,0,24.3666666666667,12.1833333333333,6.155,0,2,2,10,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,5,22,"Saturday",1,0,479.966666666667,13.7133333333333,NA,5,20,35,23.6,0.3
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,5,23,"Sunday",0,0,90.2333333333333,22.5583333333333,18.535,0,2,4,15.8,0.5
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,7,8,"Thursday",1,0,275.7,8.10882352941177,NA,12,16,34,17.2,16.1
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,7,11,"Sunday",0,0,99.2833333333333,9.92833333333333,27.3925,3,2,10,21,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,7,13,"Tuesday",0,0,25.2833333333333,8.42777777777778,7.5425,0,3,3,23.2,5.8
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,7,29,"Thursday",0,0,35.6333333333333,7.12666666666667,11.595,0,2,5,17.7,0.7
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,8,4,"Wednesday",0,0,146.15,18.26875,31.9225,2,5,8,21.1,0.2
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,8,24,"Tuesday",1,0,686.683333333333,14.9278985507246,NA,15,22,46,27.2,0
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,8,30,"Monday",0,0,165.6,15.0545454545455,38.59,0,6,11,24.8,5.3
"St-André / Ontario",45.51889,-73.56353,"Ville-Marie",278,9,2,"Thursday",0,0,156.366666666667,15.6366666666667,35.955,0,5,10,15.6,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,5,18,"Tuesday",1,0,334.25,14.5326086956522,NA,5,13,23,20,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,5,23,"Sunday",1,0,153.883333333333,10.9916666666667,NA,6,7,14,15.8,0.5
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,6,16,"Wednesday",1,0,307.583333333333,14.6468253968254,NA,8,10,21,15.2,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,8,6,"Friday",0,0,80.9166666666667,16.1833333333333,18.3875,2,3,5,25.1,0.2
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,8,10,"Tuesday",1,0,196.216666666667,10.3271929824561,NA,7,11,19,26.5,10.4
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,8,15,"Sunday",0,0,145.016666666667,14.5016666666667,34.2525,1,7,10,18.2,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,8,28,"Saturday",1,0,217.883333333333,16.7602564102564,NA,2,3,13,18.9,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,8,29,"Sunday",0,0,31.8666666666667,15.9333333333333,7.28,0,1,2,19.3,6.5
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,9,2,"Thursday",1,0,194.8,8.4695652173913,NA,12,8,23,15.6,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,9,12,"Sunday",0,0,62.5333333333333,10.4222222222222,16.88,2,1,6,19.1,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,9,27,"Monday",0,0,43.55,10.8875,11.5325,4,0,4,13.6,3.1
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,10,7,"Thursday",0,0,15.7166666666667,15.7166666666667,3.6075,0,1,1,14.4,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,10,10,"Sunday",1,0,49.8166666666667,5.53518518518519,NA,1,4,9,16.2,0
"St-André / Robin",45.518128,-73.561851,"Ville-Marie",277,10,27,"Wednesday",1,0,145.466666666667,11.1897435897436,NA,6,5,13,9.6,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,4,11,"Sunday",1,0,301.266666666667,17.721568627451,NA,5,11,17,12.5,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,5,4,"Tuesday",1,0,67.2333333333333,9.6047619047619,NA,4,3,7,11.7,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,5,7,"Friday",1,0,149.25,8.29166666666667,NA,9,8,18,9.7,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,5,11,"Tuesday",1,0,107.916666666667,11.9907407407407,NA,3,5,9,9.8,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,5,13,"Thursday",1,0,286.066666666667,12.4376811594203,NA,10,12,23,13.4,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,6,4,"Friday",1,0,498.316666666667,15.5723958333333,NA,9,15,32,22,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,6,5,"Saturday",1,0,353.983333333333,13.1104938271605,NA,13,7,27,22.4,14.2
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,6,8,"Tuesday",0,0,48.9833333333333,24.4916666666667,9.8475,0,2,2,26.3,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,6,15,"Tuesday",0,0,89.6,29.8666666666667,17.19,0,3,3,17.9,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,6,22,"Tuesday",0,0,59.4166666666667,11.8833333333333,15.1625,2,1,5,15.5,0.2
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,7,7,"Wednesday",0,0,11.7666666666667,11.7666666666667,3.015,0,1,1,16.4,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,7,11,"Sunday",0,0,173.05,19.2277777777778,37.2075,0,6,9,21,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,8,1,"Sunday",1,0,354.4,11.4322580645161,NA,7,18,31,16.9,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,8,20,"Friday",0,0,57.55,11.51,14.8825,1,2,5,25.9,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,8,24,"Tuesday",0,0,98.8666666666667,14.1238095238095,23.58,4,3,7,27.2,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,8,24,"Tuesday",1,0,372.8,12.4266666666667,NA,13,13,30,27.2,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,9,4,"Saturday",0,0,194.25,21.5833333333333,40.3875,2,7,9,19,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,9,16,"Thursday",1,0,354.016666666667,12.2074712643678,NA,9,17,29,16.9,0.2
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,9,28,"Tuesday",0,0,25.55,12.775,6.3325,0,2,2,10.5,0.2
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,9,29,"Wednesday",0,0,43.3,14.4333333333333,10.245,1,2,3,11.2,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,10,3,"Sunday",0,0,35.1666666666667,11.7222222222222,9.025,1,1,3,13,0.7
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,10,9,"Saturday",0,0,47.5666666666667,11.8916666666667,12.135,1,3,4,16,0
"St-André / St-Antoine",45.514114,-73.552645,"Ville-Marie",411,10,19,"Tuesday",0,0,28.9833333333333,9.66111111111111,8.0975,2,0,3,8.8,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,4,25,"Sunday",0,0,8.73333333333333,8.73333333333333,2.56,0,0,1,9.2,1.4
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,5,17,"Monday",0,0,189.45,15.7875,43.4175,0,11,12,17.9,0.2
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,5,23,"Sunday",0,0,301.5,27.4090909090909,58.975,0,9,11,15.8,0.5
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,5,27,"Thursday",0,0,34.35,17.175,7.6525,1,1,2,11.5,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,6,7,"Monday",1,0,970.333333333333,11.1532567049808,NA,17,53,87,27.6,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,6,19,"Saturday",1,0,1164.7,11.1990384615385,NA,23,57,104,20.7,1.9
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,6,20,"Sunday",0,0,249.416666666667,14.671568627451,58.6625,1,9,17,21.8,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,6,29,"Tuesday",1,0,1340.91666666667,10.8138440860215,NA,28,67,124,25.6,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,7,6,"Tuesday",1,0,1132.21666666667,10.9923948220065,NA,23,49,103,23.1,1.2
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,7,10,"Saturday",0,0,166.233333333333,13.8527777777778,39.935,2,5,12,19,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,7,22,"Thursday",1,0,903.55,10.1522471910112,NA,22,52,89,19.6,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,7,28,"Wednesday",0,0,110.55,12.2833333333333,27.8325,6,2,9,19.2,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,8,1,"Sunday",0,0,401.116666666667,23.5950980392157,81.4175,1,4,17,16.9,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,8,2,"Monday",0,0,246.8,20.5666666666667,52.02,0,7,12,18.8,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,9,7,"Tuesday",0,0,221,13,54.4,2,7,17,17.9,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,9,8,"Wednesday",0,0,87.6333333333333,9.73703703703704,24.395,1,5,9,18.6,1
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,10,7,"Thursday",1,0,1051.68333333333,10.0160317460317,NA,21,62,105,14.4,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,10,14,"Thursday",1,0,1186,9.64227642276423,NA,19,69,123,18.3,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,10,28,"Thursday",0,0,190.433333333333,19.0433333333333,41.065,2,7,10,7.9,0
"St-André / Ste-Catherine",45.516427,-73.558112,"Ville-Marie",273,11,7,"Sunday",1,0,882.45,11.170253164557,NA,15,47,79,6.9,0
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,7,6,"Tuesday",1,0,263.083333333333,9.39583333333333,NA,6,16,28,23.1,1.2
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,8,1,"Sunday",1,0,307.783333333333,11.8378205128205,NA,4,12,26,16.9,0
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,8,4,"Wednesday",1,0,26.3166666666667,8.77222222222222,NA,0,2,3,21.1,0.2
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,8,9,"Monday",0,0,228.9,20.8090909090909,48.085,1,10,11,25.2,0.2
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,8,16,"Monday",0,0,80.65,13.4416666666667,19.5975,1,5,6,19.5,0
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,8,17,"Tuesday",1,0,391.133333333333,11.1752380952381,NA,8,20,35,21.2,0
"St-Antoine / de la Montagne",45.4953717,-73.5685891,"Ville-Marie",1027,9,20,"Monday",0,0,206.533333333333,10.8701754385965,54.73,5,10,19,17.3,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,4,17,"Saturday",0,0,11.9333333333333,11.9333333333333,3.04,1,0,1,6.8,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,5,1,"Saturday",0,0,21.4333333333333,21.4333333333333,4.465,0,1,1,5.9,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,5,9,"Sunday",1,0,129.6,14.4,NA,1,7,9,11.4,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,5,14,"Friday",1,0,387.7,14.9115384615385,NA,3,17,26,17.8,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,5,16,"Sunday",1,0,336.133333333333,15.2787878787879,NA,5,17,22,15.8,0.3
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,5,30,"Sunday",1,0,93.8833333333333,10.4314814814815,NA,3,3,9,13.6,0.9
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,5,31,"Monday",0,0,18.85,6.28333333333333,6.5775,0,2,3,15.7,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,6,14,"Monday",1,0,143.433333333333,14.3433333333333,NA,0,9,10,20.6,7.8
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,7,7,"Wednesday",0,0,179.183333333333,16.2893939393939,40.6275,0,11,11,16.4,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,7,9,"Friday",1,0,393.316666666667,13.5626436781609,NA,10,10,29,18.1,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,8,18,"Wednesday",1,0,226.366666666667,15.0911111111111,NA,1,11,15,25.4,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,9,5,"Sunday",1,0,176.533333333333,16.0484848484849,NA,1,7,11,19.5,13.6
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,6,"Wednesday",0,0,141.333333333333,20.1904761904762,29.95,0,7,7,14.3,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,9,"Saturday",0,0,308.683333333333,25.7236111111111,61.3025,4,5,12,16,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,14,"Thursday",1,0,307.783333333333,12.8243055555556,NA,3,18,24,18.3,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,17,"Sunday",1,0,259.166666666667,17.2777777777778,NA,1,12,15,11.1,0.2
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,22,"Friday",0,0,78.5166666666667,15.7033333333333,18.0275,0,4,5,8.7,13.8
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,27,"Wednesday",0,0,25.8833333333333,12.9416666666667,6.3825,0,2,2,9.6,0
"St-Antoine / St-François-Xavier",45.504591,-73.559188,"Ville-Marie",401,10,31,"Sunday",1,0,61.75,15.4375,NA,0,2,4,9.6,37
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,4,20,"Tuesday",1,0,280.45,14.0225,NA,2,15,20,7.7,0.4
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,5,3,"Monday",0,0,35.9666666666667,11.9888888888889,9.145,1,0,3,7.6,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,5,9,"Sunday",0,0,95.1666666666667,31.7222222222222,18.025,1,2,3,11.4,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,6,24,"Thursday",0,1,499.733333333333,19.2205128205128,107.46,0,16,26,20.4,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,8,21,"Saturday",1,0,1035.68333333333,12.3295634920635,NA,9,40,84,27.5,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,8,22,"Sunday",1,0,969.666666666667,12.5930735930736,NA,6,36,77,28.2,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,8,31,"Tuesday",1,0,1181.71666666667,11.3626602564103,NA,16,54,104,20.6,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,9,25,"Saturday",1,0,1341.93333333333,13.5548821548822,NA,4,47,99,16.7,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,10,1,"Friday",0,0,399.966666666667,15.9986666666667,91.245,1,14,25,12.5,0
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,10,31,"Sunday",0,0,60.1833333333333,12.0366666666667,15.2775,0,0,5,9.6,37
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,11,2,"Tuesday",1,0,626.666666666667,11.8238993710692,NA,8,36,53,5.4,4
"St-Catherine / St-Laurent",45.5099315,-73.5638067,"Ville-Marie",935,11,6,"Saturday",0,0,344.266666666667,24.5904761904762,69.14,1,9,14,5.5,0
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,5,14,"Friday",0,0,87.9833333333333,43.9916666666667,15.6975,0,0,2,17.8,0
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,6,4,"Friday",1,0,37.2166666666667,9.30416666666667,NA,1,2,4,22,0
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,6,30,"Wednesday",1,0,12.1,12.1,NA,0,1,1,23.4,31.7
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,7,27,"Tuesday",1,0,94.1833333333333,13.4547619047619,NA,2,3,7,19,1.4
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,8,11,"Wednesday",0,0,10.7,10.7,2.855,0,1,1,27,5
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,8,11,"Wednesday",1,0,73.7833333333333,18.4458333333333,NA,0,4,4,27,5
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,8,22,"Sunday",1,0,45.7833333333333,11.4458333333333,NA,1,3,4,28.2,0
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,8,29,"Sunday",0,0,115.083333333333,57.5416666666667,19.7625,0,2,2,19.3,6.5
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,9,8,"Wednesday",1,0,65.7,16.425,NA,0,4,4,18.6,1
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,9,16,"Thursday",0,0,19.55,9.775,5.4325,0,2,2,16.9,0.2
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,10,3,"Sunday",1,0,45.5833333333333,15.1944444444444,NA,0,2,3,13,0.7
"St-Charles / Grant",45.539824,-73.508752,"Longueuil",531,10,5,"Tuesday",1,0,21.0333333333333,10.5166666666667,NA,0,2,2,13.1,0
"St-Charles / Montarville",45.533682,-73.515261,"Longueuil",529,4,23,"Friday",0,0,33.1833333333333,33.1833333333333,6.2275,0,1,1,8.3,0
"St-Charles / Montarville",45.533682,-73.515261,"Longueuil",529,6,25,"Friday",1,0,94.8333333333333,13.547619047619,NA,0,3,7,22.2,0
"St-Charles / Montarville",45.533682,-73.515261,"Longueuil",529,9,14,"Tuesday",1,0,48.55,16.1833333333333,NA,1,2,3,16.7,0
"St-Charles / Montarville",45.533682,-73.515261,"Longueuil",529,9,17,"Friday",0,0,44.4833333333333,14.8277777777778,10.4225,1,2,3,19.8,0
"St-Charles / Montarville",45.533682,-73.515261,"Longueuil",529,10,23,"Saturday",1,0,6.01666666666667,6.01666666666667,NA,0,1,1,4.9,0
"St-Charles / Montarville",45.533682,-73.515261,"Longueuil",529,11,8,"Monday",1,0,14.0333333333333,14.0333333333333,NA,0,1,1,10.5,0.2
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,5,2,"Sunday",1,0,40.6,40.6,NA,0,1,1,10,0
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,5,17,"Monday",0,0,21.3833333333333,21.3833333333333,4.4575,0,1,1,17.9,0.2
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,6,17,"Thursday",1,0,11.4166666666667,3.80555555555556,NA,0,3,3,18.2,0
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,7,5,"Monday",1,0,80.85,11.55,NA,1,4,7,20.2,0
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,7,30,"Friday",0,0,14.5833333333333,7.29166666666667,4.6875,0,2,2,16.5,0
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,9,10,"Friday",1,0,12.1833333333333,12.1833333333333,NA,0,1,1,17.1,0.3
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,10,1,"Friday",1,0,26.2833333333333,26.2833333333333,NA,0,0,1,12.5,0
"St-Charles / St-Sylvestre",45.5363438,-73.5127777,"Longueuil",862,10,28,"Thursday",1,0,5.26666666666667,5.26666666666667,NA,1,0,1,7.9,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,6,3,"Thursday",0,0,86.9,12.4142857142857,21.785,1,1,7,17.5,6.3
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,6,20,"Sunday",1,0,1540.4,17.5045454545455,NA,16,61,88,21.8,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,7,29,"Thursday",1,0,344.7,14.9869565217391,NA,5,11,23,17.7,0.7
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,8,17,"Tuesday",0,0,257.716666666667,19.824358974359,54.9075,2,11,13,21.2,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,8,30,"Monday",0,0,86.4,17.28,19.21,0,3,5,24.8,5.3
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,9,14,"Tuesday",1,0,570.433333333333,15.0114035087719,NA,12,24,38,16.7,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,9,18,"Saturday",1,0,1288.25,18.6702898550725,NA,8,50,69,18.7,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,9,22,"Wednesday",1,0,236.066666666667,10.263768115942,NA,7,13,23,20.8,0.2
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,9,23,"Thursday",0,0,159.666666666667,26.6111111111111,31.45,2,4,6,24.7,6.3
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,10,10,"Sunday",0,0,252.7,18.05,55.405,0,13,14,16.2,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,10,11,"Monday",1,1,743.933333333333,20.6648148148148,NA,6,26,36,18.4,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,10,24,"Sunday",1,0,436.35,19.8340909090909,NA,2,20,22,7.3,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,10,29,"Friday",0,0,105.033333333333,15.0047619047619,24.505,2,5,7,7.8,0
"St-Charles / Thomas-Keefer",45.477605,-73.573775,"Le Sud-Ouest",987,11,4,"Thursday",1,0,140.5,10.0357142857143,NA,3,9,14,1.3,0.2
