"","X","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density","u15","nb_stations","station_density"
"9571",9571,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,8,11,"Wednesday",1,0,430.866666666667,17.9527777777778,NA,7,15,24,27,5,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9572",9572,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,9,18,"Saturday",0,0,81.1333333333333,27.0444444444444,15.92,0,1,3,18.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9573",9573,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,9,20,"Monday",0,0,187.466666666667,20.8296296296296,39.37,0,9,9,17.3,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9574",9574,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,9,25,"Saturday",0,0,439.416666666667,33.8012820512821,82.1625,5,3,13,16.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9575",9575,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,10,8,"Friday",1,0,496.5,18.3888888888889,NA,6,19,27,15.4,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9576",9576,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)",45.457509,-73.639485,341,10,30,"Saturday",1,0,219.35,21.935,NA,3,6,10,8.2,11.6,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9577",9577,"Union / René-Lévesque",45.50235,-73.566583,396,4,22,"Thursday",1,0,198.833333333333,11.0462962962963,NA,2,14,18,0.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9578",9578,"Union / René-Lévesque",45.50235,-73.566583,396,5,11,"Tuesday",1,0,326.2,16.31,NA,2,14,20,9.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9579",9579,"Union / René-Lévesque",45.50235,-73.566583,396,6,8,"Tuesday",1,0,474.933333333333,13.9686274509804,NA,8,22,34,26.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9580",9580,"Union / René-Lévesque",45.50235,-73.566583,396,6,28,"Monday",1,0,381.1,13.1413793103448,NA,6,18,29,27,2.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9581",9581,"Union / René-Lévesque",45.50235,-73.566583,396,7,4,"Sunday",1,0,197.516666666667,11.6186274509804,NA,2,10,17,18.4,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9582",9582,"Union / René-Lévesque",45.50235,-73.566583,396,8,11,"Wednesday",1,0,289.983333333333,11.5993333333333,NA,3,21,25,27,5,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9583",9583,"Union / René-Lévesque",45.50235,-73.566583,396,8,24,"Tuesday",1,0,544.05,13.60125,NA,5,34,40,27.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9584",9584,"Union / René-Lévesque",45.50235,-73.566583,396,9,25,"Saturday",0,0,70.6333333333333,11.7722222222222,18.095,1,3,6,16.7,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9585",9585,"Union / René-Lévesque",45.50235,-73.566583,396,10,3,"Sunday",1,0,75.5166666666667,9.43958333333333,NA,0,5,8,13,0.7,"Ville-Marie",1,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9586",9586,"Union / René-Lévesque",45.50235,-73.566583,396,10,8,"Friday",1,0,444.65,11.7013157894737,NA,10,20,38,15.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9587",9587,"Union / René-Lévesque",45.50235,-73.566583,396,10,11,"Monday",1,1,176.166666666667,9.2719298245614,NA,4,11,19,18.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9588",9588,"Union / René-Lévesque",45.50235,-73.566583,396,10,14,"Thursday",0,0,263.066666666667,23.9151515151515,53.21,2,6,11,18.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9589",9589,"Union / René-Lévesque",45.50235,-73.566583,396,10,16,"Saturday",0,0,54.9,54.9,9.485,0,1,1,15.8,18.7,"Ville-Marie",1,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9590",9590,"Union / René-Lévesque",45.50235,-73.566583,396,11,6,"Saturday",0,0,19.6666666666667,6.55555555555556,6.7,0,1,3,5.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9591",9591,"Union / René-Lévesque",45.50235,-73.566583,396,11,6,"Saturday",1,0,36.1166666666667,6.01944444444444,NA,1,5,6,5.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9592",9592,"University / Milton",45.506511,-73.576669,309,4,11,"Sunday",1,0,362.6,11.6967741935484,NA,5,25,31,12.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9593",9593,"University / Milton",45.506511,-73.576669,309,4,17,"Saturday",1,0,353.733333333333,10.7191919191919,NA,10,22,33,6.8,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9594",9594,"University / Milton",45.506511,-73.576669,309,5,5,"Wednesday",1,0,325.816666666667,10.5102150537634,NA,4,21,31,10.7,0.8,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9595",9595,"University / Milton",45.506511,-73.576669,309,5,7,"Friday",1,0,637.05,10.275,NA,8,44,62,9.7,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9596",9596,"University / Milton",45.506511,-73.576669,309,5,13,"Thursday",0,0,198.933333333333,24.8666666666667,39.84,0,7,8,13.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9597",9597,"University / Milton",45.506511,-73.576669,309,5,24,"Monday",0,1,160.416666666667,17.8240740740741,35.3125,4,5,9,14.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"9598",9598,"University / Milton",45.506511,-73.576669,309,6,28,"Monday",1,0,676.066666666667,9.52206572769953,NA,8,46,71,27,2.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9599",9599,"University / Milton",45.506511,-73.576669,309,7,11,"Sunday",1,0,369.8,11.55625,NA,5,18,32,21,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9600",9600,"University / Milton",45.506511,-73.576669,309,8,8,"Sunday",0,0,137.733333333333,13.7733333333333,33.16,1,5,10,24,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9601",9601,"University / Milton",45.506511,-73.576669,309,9,16,"Thursday",0,0,410.333333333333,13.2365591397849,100.3,6,23,31,16.9,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9602",9602,"University / Milton",45.506511,-73.576669,309,9,24,"Friday",1,0,1389.13333333333,8.62815734989648,NA,33,117,161,18.3,26.5,"Ville-Marie",1,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9603",9603,"University / Milton",45.506511,-73.576669,309,9,30,"Thursday",0,0,478.833333333333,12.9414414414414,118.075,3,32,37,11.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9604",9604,"University / Milton",45.506511,-73.576669,309,10,8,"Friday",0,0,341.666666666667,11.7816091954023,87.5,6,16,29,15.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9605",9605,"University / Milton",45.506511,-73.576669,309,10,10,"Sunday",1,0,483.3,8.78727272727273,NA,6,32,55,16.2,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9606",9606,"University / Milton",45.506511,-73.576669,309,10,30,"Saturday",1,0,507.55,9.22818181818182,NA,3,34,55,8.2,11.6,"Ville-Marie",1,1,16.5,104944,6360.24242424242,0,154,9.33333333333333
"9607",9607,"University / Prince-Arthur",45.507402,-73.578444,310,4,13,"Tuesday",1,0,400.166666666667,15.3910256410256,NA,6,19,26,12.1,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9608",9608,"University / Prince-Arthur",45.507402,-73.578444,310,4,19,"Monday",0,0,17.5333333333333,8.76666666666667,5.13,0,2,2,12.3,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9609",9609,"University / Prince-Arthur",45.507402,-73.578444,310,5,17,"Monday",0,0,162.733333333333,32.5466666666667,30.66,0,5,5,17.9,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9610",9610,"University / Prince-Arthur",45.507402,-73.578444,310,7,13,"Tuesday",1,0,458.4,9.55,NA,11,31,48,23.2,5.8,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9611",9611,"University / Prince-Arthur",45.507402,-73.578444,310,8,3,"Tuesday",1,0,653.6,11.0779661016949,NA,16,35,59,21.5,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9612",9612,"University / Prince-Arthur",45.507402,-73.578444,310,8,15,"Sunday",1,0,103.583333333333,6.90555555555556,NA,3,9,15,18.2,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9613",9613,"University / Prince-Arthur",45.507402,-73.578444,310,9,11,"Saturday",0,0,272.2,12.3727272727273,68.33,4,12,22,18.4,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9614",9614,"University / Prince-Arthur",45.507402,-73.578444,310,9,14,"Tuesday",0,0,265.666666666667,11.5507246376812,68.6,2,17,23,16.7,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9615",9615,"University / Prince-Arthur",45.507402,-73.578444,310,9,16,"Thursday",0,0,343.916666666667,14.9528985507246,80.3375,5,17,23,16.9,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9616",9616,"University / Prince-Arthur",45.507402,-73.578444,310,9,21,"Tuesday",1,0,657.266666666667,8.21583333333333,NA,22,56,80,20.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9617",9617,"University / Prince-Arthur",45.507402,-73.578444,310,10,24,"Sunday",0,0,119.883333333333,11.9883333333333,30.4825,0,9,10,7.3,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9618",9618,"University / Prince-Arthur",45.507402,-73.578444,310,11,4,"Thursday",1,0,676.166666666667,8.3477366255144,NA,7,62,81,1.3,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9619",9619,"University / Prince-Arthur",45.507402,-73.578444,310,11,7,"Sunday",0,0,246.866666666667,13.7148148148148,59.53,0,16,18,6.9,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9620",9620,"Vallières / St-Laurent",45.518967,-73.583616,340,4,15,"Thursday",0,0,6.71666666666667,6.71666666666667,2.2575,0,1,1,7.9,22.6,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9621",9621,"Vallières / St-Laurent",45.518967,-73.583616,340,4,25,"Sunday",0,0,37.1666666666667,9.29166666666667,10.575,0,4,4,9.2,1.4,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9622",9622,"Vallières / St-Laurent",45.518967,-73.583616,340,5,2,"Sunday",1,0,548.4,13.3756097560976,NA,12,28,41,10,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9623",9623,"Vallières / St-Laurent",45.518967,-73.583616,340,5,10,"Monday",1,0,563.933333333333,11.0575163398693,NA,15,32,51,11.4,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9624",9624,"Vallières / St-Laurent",45.518967,-73.583616,340,5,14,"Friday",1,0,763.266666666667,12.9367231638418,NA,20,31,59,17.8,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9625",9625,"Vallières / St-Laurent",45.518967,-73.583616,340,5,15,"Saturday",1,0,926.15,14.0325757575758,NA,13,39,66,17.7,0.2,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9626",9626,"Vallières / St-Laurent",45.518967,-73.583616,340,5,23,"Sunday",1,0,789.8,12.7387096774194,NA,10,36,62,15.8,0.5,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9627",9627,"Vallières / St-Laurent",45.518967,-73.583616,340,5,29,"Saturday",1,0,674.65,12.2663636363636,NA,10,30,55,11.4,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9628",9628,"Vallières / St-Laurent",45.518967,-73.583616,340,6,10,"Thursday",1,0,814.516666666667,10.5781385281385,NA,24,42,77,18.5,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9629",9629,"Vallières / St-Laurent",45.518967,-73.583616,340,7,5,"Monday",0,0,442.3,18.4291666666667,96.345,1,17,24,20.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9630",9630,"Vallières / St-Laurent",45.518967,-73.583616,340,7,10,"Saturday",0,0,620.5,17.7285714285714,136.825,2,20,35,19,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9631",9631,"Vallières / St-Laurent",45.518967,-73.583616,340,8,5,"Thursday",0,0,459.15,20.8704545454545,96.3725,2,13,22,22.1,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9632",9632,"Vallières / St-Laurent",45.518967,-73.583616,340,8,20,"Friday",0,0,259.45,16.215625,58.9175,3,9,16,25.9,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9633",9633,"Vallières / St-Laurent",45.518967,-73.583616,340,8,29,"Sunday",0,0,548.1,19.575,117.215,2,16,28,19.3,6.5,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333,1,157,19.3827160493827
"9634",9634,"Vallières / St-Laurent",45.518967,-73.583616,340,8,29,"Sunday",1,0,749.8,11.9015873015873,NA,5,33,63,19.3,6.5,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9635",9635,"Vallières / St-Laurent",45.518967,-73.583616,340,9,21,"Tuesday",1,0,807.65,9.73072289156626,NA,23,49,83,20.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9636",9636,"Vallières / St-Laurent",45.518967,-73.583616,340,9,22,"Wednesday",1,0,728.033333333333,10.1115740740741,NA,17,43,72,20.8,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9637",9637,"Vallières / St-Laurent",45.518967,-73.583616,340,11,14,"Sunday",1,0,354.25,8.64024390243902,NA,9,28,41,4.1,3,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333,0,157,19.3827160493827
"9638",9638,"Valois / Ontario",45.547405,-73.544674,160,4,19,"Monday",1,0,557.966666666667,14.3068376068376,NA,10,29,39,12.3,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9639",9639,"Valois / Ontario",45.547405,-73.544674,160,4,26,"Monday",1,0,380.616666666667,15.2246666666667,NA,4,20,25,4.9,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9640",9640,"Valois / Ontario",45.547405,-73.544674,160,5,9,"Sunday",1,0,789.2,14.8905660377358,NA,12,37,53,11.4,0,"Mercier-Hochelaga-Maisonneuve",0,1,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9641",9641,"Valois / Ontario",45.547405,-73.544674,160,5,15,"Saturday",0,0,185.083333333333,23.1354166666667,37.7625,0,7,8,17.7,0.2,"Mercier-Hochelaga-Maisonneuve",1,1,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9642",9642,"Valois / Ontario",45.547405,-73.544674,160,6,13,"Sunday",0,0,209.95,20.995,43.9925,2,6,10,21.6,2.8,"Mercier-Hochelaga-Maisonneuve",1,1,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9643",9643,"Valois / Ontario",45.547405,-73.544674,160,6,30,"Wednesday",0,0,161.916666666667,16.1916666666667,36.7875,3,5,10,23.4,31.7,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9644",9644,"Valois / Ontario",45.547405,-73.544674,160,7,3,"Saturday",0,0,225.016666666667,20.4560606060606,47.5025,2,7,11,16.5,0,"Mercier-Hochelaga-Maisonneuve",0,1,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9645",9645,"Valois / Ontario",45.547405,-73.544674,160,7,21,"Wednesday",0,0,141.55,17.69375,31.2325,0,6,8,20,1.5,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9646",9646,"Valois / Ontario",45.547405,-73.544674,160,8,2,"Monday",1,0,1025,13.3116883116883,NA,18,42,77,18.8,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9647",9647,"Valois / Ontario",45.547405,-73.544674,160,8,13,"Friday",0,0,123.1,17.5857142857143,27.215,1,1,7,27,0.2,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9648",9648,"Valois / Ontario",45.547405,-73.544674,160,8,23,"Monday",0,0,209.783333333333,19.0712121212121,45.2175,0,5,11,26.7,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9649",9649,"Valois / Ontario",45.547405,-73.544674,160,9,12,"Sunday",0,0,406.083333333333,16.9201388888889,90.9125,0,13,24,19.1,0,"Mercier-Hochelaga-Maisonneuve",0,1,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9650",9650,"Valois / Ontario",45.547405,-73.544674,160,9,29,"Wednesday",1,0,726.7,12.7491228070175,NA,23,29,57,11.2,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9651",9651,"Valois / Ontario",45.547405,-73.544674,160,10,23,"Saturday",1,0,521.783333333333,11.1017730496454,NA,8,31,47,4.9,0,"Mercier-Hochelaga-Maisonneuve",0,1,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9652",9652,"Valois / Ontario",45.547405,-73.544674,160,11,2,"Tuesday",0,0,56.2666666666667,11.2533333333333,14.69,1,4,5,5.4,4,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9653",9653,"Valois / Ontario",45.547405,-73.544674,160,11,2,"Tuesday",1,0,356.083333333333,12.2787356321839,NA,11,17,29,5.4,4,"Mercier-Hochelaga-Maisonneuve",1,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9654",9654,"Valois / Ste-Catherine",45.54523,-73.53725,156,4,17,"Saturday",0,0,21.1666666666667,21.1666666666667,4.425,0,1,1,6.8,0,"Mercier-Hochelaga-Maisonneuve",0,1,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9655",9655,"Valois / Ste-Catherine",45.54523,-73.53725,156,5,6,"Thursday",1,0,369.066666666667,14.7626666666667,NA,6,17,25,10.2,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9656",9656,"Valois / Ste-Catherine",45.54523,-73.53725,156,5,11,"Tuesday",0,0,55.5666666666667,13.8916666666667,13.335,0,4,4,9.8,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9657",9657,"Valois / Ste-Catherine",45.54523,-73.53725,156,5,12,"Wednesday",0,0,43.5333333333333,14.5111111111111,10.28,1,1,3,12,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9658",9658,"Valois / Ste-Catherine",45.54523,-73.53725,156,6,10,"Thursday",0,0,85.5166666666667,12.2166666666667,21.5775,2,5,7,18.5,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9659",9659,"Valois / Ste-Catherine",45.54523,-73.53725,156,7,28,"Wednesday",0,0,41.2833333333333,20.6416666666667,8.6925,1,1,2,19.2,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9660",9660,"Valois / Ste-Catherine",45.54523,-73.53725,156,10,6,"Wednesday",0,0,96.2166666666667,16.0361111111111,21.9325,1,5,6,14.3,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,1,47,1.8503937007874
"9661",9661,"Valois / Ste-Catherine",45.54523,-73.53725,156,10,29,"Friday",1,0,356.6,12.7357142857143,NA,11,13,28,7.8,0,"Mercier-Hochelaga-Maisonneuve",0,0,25.4,140627,5536.49606299213,0,47,1.8503937007874
"9662",9662,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,6,2,"Wednesday",1,0,357.25,17.0119047619048,NA,0,15,21,20.9,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9663",9663,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,6,11,"Friday",1,0,482.066666666667,18.5410256410256,NA,2,18,26,19.7,0.2,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9664",9664,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,6,18,"Friday",1,0,304.766666666667,12.6986111111111,NA,3,14,24,21.2,4.8,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9665",9665,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,6,21,"Monday",1,0,197.616666666667,15.2012820512821,NA,0,9,13,24.1,2.9,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9666",9666,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,6,24,"Thursday",1,1,411.466666666667,14.6952380952381,NA,5,21,28,20.4,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9667",9667,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,6,25,"Friday",0,0,145.283333333333,16.1425925925926,33.0425,3,3,9,22.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9668",9668,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,8,8,"Sunday",1,0,408.116666666667,15.6967948717949,NA,5,16,26,24,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9669",9669,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,9,5,"Sunday",1,0,272.483333333333,22.7069444444444,NA,2,6,12,19.5,13.6,"Côte-des-Neiges-Notre-Dame-de-Grâce",1,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9670",9670,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,9,14,"Tuesday",0,0,60.2666666666667,12.0533333333333,15.29,0,5,5,16.7,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9671",9671,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,10,23,"Saturday",1,0,267.933333333333,15.7607843137255,NA,4,9,17,4.9,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,1,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9672",9672,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,11,9,"Tuesday",0,0,146.433333333333,20.9190476190476,30.715,3,3,7,10.2,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,1,47,2.19626168224299
"9673",9673,"Vendôme / Sherbrooke",45.475963,-73.6072344,1002,11,11,"Thursday",1,0,510.966666666667,12.7741666666667,NA,13,22,40,3.9,0,"Côte-des-Neiges-Notre-Dame-de-Grâce",0,0,21.4,170583,7971.16822429907,0,47,2.19626168224299
"9674",9674,"Victoria / 18e avenue Lachine",45.435996,-73.680111,79,4,10,"Saturday",1,0,74.15,37.075,NA,1,1,2,16.4,0,"Lachine",0,1,17.7,46428,2623.05084745763,1,14,0.790960451977401
"9675",9675,"Victoria / 18e avenue Lachine",45.435996,-73.680111,79,5,16,"Sunday",1,0,6.46666666666667,6.46666666666667,NA,0,1,1,15.8,0.3,"Lachine",1,1,17.7,46428,2623.05084745763,0,14,0.790960451977401
